2025-07-12 18:36:35,Captura guardada,person,0.93
2025-07-12 18:36:36,Persona detectada,person,0.93
2025-07-12 18:36:36,Captura guardada,person,0.93
2025-07-12 18:36:36,Persona detectada,person,0.62
2025-07-12 18:36:36,Captura guardada,person,0.62
2025-07-12 18:36:36,Persona detectada,person,0.80
2025-07-12 18:36:36,Captura guardada,person,0.80
2025-07-12 18:36:36,Persona detectada,person,0.61
2025-07-12 18:36:36,Captura guardada,person,0.61
2025-07-12 18:36:36,Persona detectada,person,0.67
2025-07-12 18:36:36,Captura guardada,person,0.67
2025-07-12 18:36:36,Persona detectada,person,0.51
2025-07-12 18:36:36,Captura guardada,person,0.51
2025-07-12 18:36:36,Persona detectada,person,0.64
2025-07-12 18:36:36,Captura guardada,person,0.64
2025-07-12 18:36:36,Persona detectada,person,0.50
2025-07-12 18:36:36,Captura guardada,person,0.50
2025-07-12 18:36:37,Persona detectada,person,0.48
2025-07-12 18:36:37,Captura guardada,person,0.48
2025-07-12 18:36:37,Persona detectada,person,0.38
2025-07-12 18:36:37,Captura guardada,person,0.38
2025-07-12 18:36:37,Persona detectada,person,0.37
2025-07-12 18:36:37,Captura guardada,person,0.37
2025-07-12 18:36:37,Persona detectada,person,0.93
2025-07-12 18:36:37,Captura guardada,person,0.93
2025-07-12 18:36:37,Persona detectada,person,0.93
2025-07-12 18:36:37,Captura guardada,person,0.93
2025-07-12 18:36:37,Persona detectada,person,0.94
2025-07-12 18:36:37,Captura guardada,person,0.94
2025-07-12 18:36:37,Persona detectada,person,0.93
2025-07-12 18:36:37,Captura guardada,person,0.93
2025-07-12 18:36:38,Persona detectada,person,0.93
2025-07-12 18:36:38,Captura guardada,person,0.93
2025-07-12 18:36:38,Persona detectada,person,0.93
2025-07-12 18:36:38,Captura guardada,person,0.93
2025-07-12 18:36:38,Persona detectada,person,0.94
2025-07-12 18:36:38,Captura guardada,person,0.94
2025-07-12 18:36:38,Persona detectada,person,0.93
2025-07-12 18:36:38,Captura guardada,person,0.93
2025-07-12 18:36:38,Persona detectada,person,0.93
2025-07-12 18:36:38,Captura guardada,person,0.93
2025-07-12 18:36:38,Persona detectada,person,0.94
2025-07-12 18:36:38,Captura guardada,person,0.94
2025-07-12 18:36:38,Persona detectada,person,0.93
2025-07-12 18:36:38,Captura guardada,person,0.93
2025-07-12 18:36:38,Persona detectada,person,0.93
2025-07-12 18:36:38,Captura guardada,person,0.93
2025-07-12 18:36:39,Persona detectada,person,0.93
2025-07-12 18:36:39,Captura guardada,person,0.93
2025-07-12 18:36:39,Persona detectada,person,0.94
2025-07-12 18:36:39,Captura guardada,person,0.94
2025-07-12 18:36:39,Persona detectada,person,0.94
2025-07-12 18:36:39,Captura guardada,person,0.94
2025-07-12 18:36:39,Persona detectada,person,0.94
2025-07-12 18:36:39,Captura guardada,person,0.94
2025-07-12 18:36:39,Persona detectada,person,0.94
2025-07-12 18:36:39,Captura guardada,person,0.94
2025-07-12 18:36:39,Persona detectada,person,0.94
2025-07-12 18:36:39,Captura guardada,person,0.94
2025-07-12 18:36:39,Persona detectada,person,0.94
2025-07-12 18:36:39,Captura guardada,person,0.94
2025-07-12 18:36:40,Persona detectada,person,0.94
2025-07-12 18:36:40,Captura guardada,person,0.94
2025-07-12 18:36:40,Persona detectada,person,0.93
2025-07-12 18:36:40,Captura guardada,person,0.93
2025-07-12 18:36:40,Persona detectada,person,0.94
2025-07-12 18:36:40,Captura guardada,person,0.94
2025-07-12 18:36:40,Persona detectada,person,0.94
2025-07-12 18:36:40,Captura guardada,person,0.94
2025-07-12 18:36:40,Persona detectada,person,0.94
2025-07-12 18:36:40,Captura guardada,person,0.94
2025-07-12 18:36:40,Persona detectada,person,0.93
2025-07-12 18:36:40,Captura guardada,person,0.93
2025-07-12 18:36:40,Persona detectada,person,0.94
2025-07-12 18:36:40,Captura guardada,person,0.94
2025-07-12 18:36:41,Persona detectada,person,0.94
2025-07-12 18:36:41,Captura guardada,person,0.94
2025-07-12 18:36:41,Persona detectada,person,0.94
2025-07-12 18:36:41,Captura guardada,person,0.94
2025-07-12 18:36:41,Persona detectada,person,0.94
2025-07-12 18:36:41,Captura guardada,person,0.94
2025-07-12 18:36:41,Persona detectada,person,0.93
2025-07-12 18:36:41,Captura guardada,person,0.93
2025-07-12 18:36:41,Persona detectada,person,0.94
2025-07-12 18:36:41,Captura guardada,person,0.94
2025-07-12 18:36:41,Persona detectada,person,0.93
2025-07-12 18:36:41,Captura guardada,person,0.93
2025-07-12 18:36:41,Persona detectada,person,0.94
2025-07-12 18:36:41,Captura guardada,person,0.94
2025-07-12 18:36:41,Persona detectada,person,0.93
2025-07-12 18:36:41,Captura guardada,person,0.93
2025-07-12 18:36:42,Persona detectada,person,0.94
2025-07-12 18:36:42,Captura guardada,person,0.94
2025-07-12 18:36:42,Persona detectada,person,0.94
2025-07-12 18:36:42,Captura guardada,person,0.94
2025-07-12 18:36:42,Persona detectada,person,0.94
2025-07-12 18:36:42,Captura guardada,person,0.94
2025-07-12 18:36:42,Persona detectada,person,0.94
2025-07-12 18:36:42,Captura guardada,person,0.94
2025-07-12 18:36:42,Persona detectada,person,0.93
2025-07-12 18:36:42,Captura guardada,person,0.93
2025-07-12 18:36:42,Persona detectada,person,0.93
2025-07-12 18:36:42,Captura guardada,person,0.93
2025-07-12 18:36:42,Persona detectada,person,0.93
2025-07-12 18:36:42,Captura guardada,person,0.93
2025-07-12 18:36:42,Persona detectada,person,0.93
2025-07-12 18:36:42,Captura guardada,person,0.93
2025-07-12 18:36:42,Persona detectada,person,0.93
2025-07-12 18:36:42,Captura guardada,person,0.93
2025-07-12 18:36:43,Persona detectada,person,0.94
2025-07-12 18:36:43,Captura guardada,person,0.94
2025-07-12 18:36:43,Persona detectada,person,0.93
2025-07-12 18:36:43,Captura guardada,person,0.93
2025-07-12 18:36:43,Persona detectada,person,0.94
2025-07-12 18:36:43,Captura guardada,person,0.94
2025-07-12 18:36:43,Persona detectada,person,0.93
2025-07-12 18:36:43,Captura guardada,person,0.93
2025-07-12 18:36:43,Persona detectada,person,0.94
2025-07-12 18:36:43,Captura guardada,person,0.94
2025-07-12 18:36:43,Persona detectada,person,0.93
2025-07-12 18:36:43,Captura guardada,person,0.93
2025-07-12 18:36:43,Persona detectada,person,0.93
2025-07-12 18:36:43,Captura guardada,person,0.93
2025-07-12 18:36:43,Persona detectada,person,0.93
2025-07-12 18:36:43,Captura guardada,person,0.93
2025-07-12 18:36:44,Persona detectada,person,0.93
2025-07-12 18:36:44,Captura guardada,person,0.93
2025-07-12 18:36:44,Persona detectada,person,0.93
2025-07-12 18:36:44,Captura guardada,person,0.93
2025-07-12 18:36:44,Persona detectada,person,0.93
2025-07-12 18:36:44,Captura guardada,person,0.93
2025-07-12 18:36:44,Persona detectada,person,0.93
2025-07-12 18:36:44,Captura guardada,person,0.93
2025-07-12 18:36:44,Persona detectada,person,0.93
2025-07-12 18:36:44,Captura guardada,person,0.93
2025-07-12 18:36:44,Persona detectada,person,0.93
2025-07-12 18:36:44,Captura guardada,person,0.93
2025-07-12 18:36:44,Persona detectada,person,0.93
2025-07-12 18:36:44,Captura guardada,person,0.93
2025-07-12 18:36:44,Persona detectada,person,0.93
2025-07-12 18:36:44,Captura guardada,person,0.93
2025-07-12 18:36:45,Persona detectada,person,0.93
2025-07-12 18:36:45,Captura guardada,person,0.93
2025-07-12 18:36:45,Persona detectada,person,0.93
2025-07-12 18:36:45,Captura guardada,person,0.93
2025-07-12 18:36:45,Persona detectada,person,0.93
2025-07-12 18:36:45,Captura guardada,person,0.93
2025-07-12 18:36:45,Persona detectada,person,0.94
2025-07-12 18:36:45,Captura guardada,person,0.94
2025-07-12 18:36:45,Persona detectada,person,0.94
2025-07-12 18:36:45,Captura guardada,person,0.94
2025-07-12 18:36:45,Persona detectada,person,0.93
2025-07-12 18:36:45,Captura guardada,person,0.93
2025-07-12 18:36:45,Persona detectada,person,0.94
2025-07-12 18:36:45,Captura guardada,person,0.94
2025-07-12 18:36:45,Persona detectada,person,0.94
2025-07-12 18:36:45,Captura guardada,person,0.94
2025-07-12 18:36:46,Persona detectada,person,0.94
2025-07-12 18:36:46,Captura guardada,person,0.94
2025-07-12 18:36:46,Persona detectada,person,0.94
2025-07-12 18:36:46,Captura guardada,person,0.94
2025-07-12 18:36:46,Persona detectada,person,0.94
2025-07-12 18:36:46,Captura guardada,person,0.94
2025-07-12 18:36:46,Persona detectada,person,0.94
2025-07-12 18:36:46,Captura guardada,person,0.94
2025-07-12 18:36:46,Persona detectada,person,0.93
2025-07-12 18:36:46,Captura guardada,person,0.93
2025-07-12 18:36:46,Persona detectada,person,0.94
2025-07-12 18:36:46,Captura guardada,person,0.94
2025-07-12 18:36:46,Persona detectada,person,0.94
2025-07-12 18:36:46,Captura guardada,person,0.94
2025-07-12 18:36:46,Persona detectada,person,0.93
2025-07-12 18:36:46,Captura guardada,person,0.93
2025-07-12 18:36:47,Persona detectada,person,0.94
2025-07-12 18:36:47,Captura guardada,person,0.94
2025-07-12 18:36:47,Persona detectada,person,0.93
2025-07-12 18:36:47,Captura guardada,person,0.93
2025-07-12 18:36:47,Persona detectada,person,0.92
2025-07-12 18:36:47,Captura guardada,person,0.92
2025-07-12 18:36:47,Persona detectada,person,0.93
2025-07-12 18:36:47,Captura guardada,person,0.93
2025-07-12 18:36:47,Persona detectada,person,0.93
2025-07-12 18:36:47,Captura guardada,person,0.93
2025-07-12 18:36:47,Persona detectada,person,0.93
2025-07-12 18:36:47,Captura guardada,person,0.93
2025-07-12 18:36:47,Persona detectada,person,0.93
2025-07-12 18:36:47,Captura guardada,person,0.93
2025-07-12 18:36:48,Persona detectada,person,0.94
2025-07-12 18:36:48,Captura guardada,person,0.94
2025-07-12 18:36:48,Persona detectada,person,0.94
2025-07-12 18:36:48,Captura guardada,person,0.94
